,STATE,AVGGIFT
1377,CA,8.9
1378,NC,12.4
1379,CA,8.142857143
1380,KY,10.66666667
1381,WA,8.37037037
1382,MI,12.5
1383,CA,12.0
1384,IL,20.0
1385,HI,25.0
1386,TX,9.727272727
1387,MI,16.25
1388,MO,6.8
1389,CA,10.76923077
1390,MI,33.47058824
1391,CA,7.533333333
1392,CO,15.0
1393,HI,6.333333333
1394,TN,25.83333333
1395,IN,7.0
1396,WA,7.0
1397,CA,9.2
1398,MS,50.55555556
1399,LA,13.0
1400,MN,12.25
1401,TX,13.20833333
1402,TX,20.25
1403,TN,9.4
1404,CA,12.75
1405,CA,12.66666667
1406,AR,11.33333333
1407,SD,4.666666667
1408,GA,15.0
1409,WA,16.72
1410,TX,11.5
1411,MN,6.210526316
1412,WI,15.5
1413,MO,13.0
1414,CO,10.5
1415,MI,9.6
1416,SC,15.0
1417,MN,8.181818182
1418,UT,12.5
1419,WA,7.571428571
1420,MI,11.5
1421,CA,13.2
1422,SC,8.0
1423,FL,15.33333333
1424,KY,10.16666667
1425,CA,8.0
1426,NC,13.0
1427,GA,8.782608696
1428,MI,30.0
1429,IL,9.363636364
1430,GA,9.714285714
1431,TX,11.66666667
1432,NV,15.0
1433,CA,20.0
1434,FL,7.071428571
1435,SC,15.16666667
1436,CA,7.451612903
1437,CA,13.42857143
1438,CA,19.0
1439,AZ,8.333333333
1440,OK,14.36
1441,AZ,14.66666667
1442,LA,7.142857143
1443,GA,6.181818182
1444,FL,8.590909091
1445,NC,13.33333333
1446,NC,5.258064516
1447,IA,8.5
1448,OK,4.363636364
1449,CA,15.0
1450,CA,20.0
1451,TN,9.4
1452,OK,6.0625
1453,WI,9.2
1454,CA,17.5
1455,TX,7.2
1456,WA,20.28571429
1457,IL,10.27777778
1458,IA,10.0
1459,MI,5.25
1460,AL,4.333333333
1461,IN,10.25
1462,MI,7.833333333
1463,IL,11.16666667
1464,FL,7.375
1465,AZ,11.33333333
1466,TN,11.5
1467,OR,15.0
1468,FL,44.8
1469,MI,9.75
1470,SC,9.0
1471,IL,11.0
1472,IL,11.8
1473,CA,11.2
1474,IA,17.5
1475,AL,5.368421053
1476,FL,15.0
1477,CA,20.0
1478,MI,14.5
1479,IL,16.11111111
1480,CA,10.91666667
1481,IL,16.42857143
1482,TX,7.666666667
1483,SC,14.6
1484,MS,5.933333333
1485,FL,8.611111111
1486,FL,10.0
1487,AL,10.375
1488,AL,3.65
1489,TX,15.0
1490,NV,5.8
1491,OR,12.09090909
1492,CO,15.0
1493,OK,6.642857143
1494,AZ,11.5
1495,WA,15.0
1496,GA,8.75
1497,CA,15.0
1498,UT,8.777777778
1499,GA,3.475
1500,AL,8.0
1501,AL,25.0
1502,TX,15.6
1503,WA,9.0
1504,CA,7.5625
1505,TN,11.75
1506,CA,15.0
1507,LA,4.294117647
1508,WA,40.71428571
1509,OK,11.72727273
1510,AK,15.0
1511,AZ,16.66666667
1512,IL,9.4
1513,FL,16.0
1514,CA,7.0
1515,NM,5.909090909
1516,WY,9.048387097
1517,MI,6.5
1518,AZ,10.6
1519,NC,25.0
1520,AL,13.0
1521,CA,7.333333333
1522,MI,6.142857143
1523,MO,7.0
1524,CA,8.2
1525,CA,14.23076923
1526,IN,8.333333333
1527,WA,6.625
1528,FL,25.0
1529,IL,9.1
1530,CA,12.5
1531,AZ,2.52631579
1532,NC,28.0
1533,CA,13.0
1534,MI,36.42857143
1535,IA,9.6
1536,CA,10.2
1537,NC,25.0
1538,NV,6.8
1539,TX,7.52631579
1540,WA,11.66666667
1541,OR,10.33333333
1542,WA,6.428571429
1543,WA,10.88888889
1544,AR,9.055555556
1545,MN,4.421052632
1546,TN,13.0
1547,TN,15.0
1548,AZ,13.11111111
1549,AZ,15.0
1550,MO,15.0
1551,AZ,4.95
1552,IL,7.444444444
1553,IL,8.714285714
1554,WI,13.91666667
1555,WA,8.333333333
1556,CA,10.0
1557,MS,4.571428571
1558,FL,6.888888889
1559,TX,12.5
1560,CA,19.8
1561,MS,15.0
1562,TX,8.75
1563,TX,4.0
1564,CA,10.2
1565,MI,16.5
1566,MI,14.0
1567,OR,15.0
1568,IN,15.0
1569,CA,13.44444444
1570,FL,7.6
1571,TX,10.0
1572,KS,9.285714286
1573,CA,13.11111111
1574,NC,9.833333333
1575,NC,12.5
1576,CA,8.428571429
1577,FL,3.555555556
1578,LA,11.2
1579,TX,10.375
1580,TX,5.833333333
1581,CA,10.5
1582,HI,20.0
1583,IL,9.166666667
1584,CA,16.5
1585,NC,11.5
1586,CA,19.0
1587,MN,8.0
1588,FL,32.85714286
1589,IL,6.636363636
1590,MI,16.27272727
1591,OR,20.0
1592,CA,10.53333333
1593,FL,18.66666667
1594,CO,15.0
1595,TX,6.0
1596,MN,15.0
1597,SC,3.013589744
1598,IL,8.2
1599,CA,15.875
1600,WI,17.5
1601,GA,20.0
1602,KY,7.333333333
1603,WA,6.461538462
1604,FL,12.5
1605,IL,8.5
1606,KY,14.2
1607,IL,6.470588235
1608,MI,7.2
1609,NC,8.242424242
1610,MI,10.81395349
1611,CA,56.66666667
1612,FL,5.222222222
1613,FL,25.0
1614,FL,10.25
1615,CA,25.0
1616,KS,8.8
1617,CA,9.444444444
1618,TX,15.0
1619,AZ,25.0
1620,CA,8.555555556
1621,NC,15.0
1622,GA,20.0
1623,IL,23.33333333
1624,FL,7.923076923
1625,CA,12.33333333
1626,AZ,24.3125
1627,CA,13.602
1628,KS,11.7
1629,OK,15.6
1630,IN,13.0
1631,MN,17.5
1632,MI,10.0
1633,OR,4.125
1634,MO,16.64285714
1635,TX,11.0
1636,CO,22.5
1637,MI,18.33333333
1638,CA,15.2
1639,WA,8.9
1640,TX,10.5
1641,MI,13.55555556
1642,TN,10.0
1643,KS,11.69230769
1644,WA,17.5
1645,CA,16.625
1646,CA,10.0
1647,MI,8.357142857
1648,TX,22.5
1649,CA,13.1
1650,CA,19.0
1651,WA,22.5
1652,GA,7.0
1653,IN,9.142857143
1654,AR,21.42857143
1655,CA,20.0
1656,IL,11.0
1657,MN,8.071428571
1658,LA,25.0
1659,FL,9.8
1660,CA,20.0
1661,OR,9.5
1662,MO,11.0
1663,IN,5.909090909
1664,AL,13.75
1665,WI,7.333333333
1666,CA,9.0
1667,AL,9.181818182
1668,WY,25.0
1669,WI,9.857142857
1670,FL,4.777777778
1671,FL,16.5625
1672,MO,11.53846154
1673,FL,9.75
1674,FL,12.63636364
1675,GA,15.64285714
1676,IN,27.25
1677,IA,14.66666667
1678,GA,9.5
1679,MI,7.545454545
1680,CA,4.571428571
1681,CA,5.869565217
1682,WA,18.2
1683,WI,16.4
1684,FL,15.5
1685,OK,8.333333333
1686,IL,23.0
1687,AZ,12.0
1688,OK,8.473684211
1689,NC,19.25
1690,MI,18.75
1691,CA,9.375
1692,SC,8.75
1693,TX,23.33333333
1694,IL,10.66666667
1695,NC,9.545454546
1696,FL,25.5
1697,TX,13.81818182
1698,KS,12.7
1699,KY,16.2
1700,LA,6.444444444
1701,TN,30.0
1702,CA,9.846153846
1703,CA,14.0
1704,LA,13.14285714
1705,VA,16.16666667
1706,FL,9.230769231
1707,CA,15.28571429
1708,WA,13.33333333
1709,CA,13.22222222
1710,CA,11.5
1711,MN,14.0
1712,CA,22.47619048
1713,TX,13.62962963
1714,IL,6.0
1715,MI,14.35294118
1716,CA,7.933333333
1717,CO,8.909090909
1718,AZ,14.0
1719,TX,3.166666667
1720,MI,12.91666667
1721,MN,16.66666667
1722,KY,8.75
1723,MS,12.75
1724,NM,10.71428571
1725,NC,8.0
1726,FL,13.33333333
1727,KY,7.4
1728,CA,13.33333333
1729,KY,5.130434783
1730,MI,17.5
1731,IA,12.0
1732,FL,17.0
1733,TN,11.75
1734,IL,9.909090909
1735,CA,14.0
1736,MO,28.0
1737,FL,8.739130435
1738,TN,11.17647059
1739,IL,15.16666667
1740,GA,15.33333333
1741,IL,3.75
1742,IL,5.4
1743,AZ,11.875
1744,MI,6.714285714
1745,CA,16.66666667
1746,WI,8.538461539
1747,FL,21.25
1748,CA,20.0
1749,TX,20.0
1750,FL,6.947368421
1751,IL,13.81818182
1752,TN,17.0
1753,IL,10.33333333
1754,NC,10.66666667
1755,KS,69.11111111
1756,CA,10.92307692
1757,IL,11.66666667
1758,FL,10.09090909
1759,KY,10.47058824
1760,NV,30.0
1761,CO,7.625
1762,IL,5.444444444
1763,CA,15.0
1764,AL,12.28571429
1765,MO,13.42857143
1766,CA,9.875
1767,FL,8.4
1768,MO,11.05263158
1769,CA,11.25
1770,GA,25.4
1771,TX,17.5
1772,CA,25.0
1773,IA,20.0
1774,FL,13.4
1775,TX,16.0025
1776,IN,22.5
1777,OR,5.0
1778,CA,21.25
1779,NC,16.11111111
1780,TX,23.5
1781,WI,7.0
1782,GA,7.066666667
1783,CA,36.75
1784,MI,11.88888889
1785,CA,16.0
1786,TX,26.06666667
1787,FL,12.36363636
1788,GA,10.05555556
1789,MO,13.66666667
1790,AR,9.2
1791,IN,7.722222222
1792,TX,10.22222222
1793,CA,13.8
1794,NC,16.34375
1795,MI,20.0
1796,OR,10.66666667
1797,FL,26.42857143
1798,MI,15.0
1799,NC,14.2
1800,MS,10.2
1801,SC,5.173913044
1802,IL,23.33333333
1803,IL,10.94230769
1804,WA,6.774193548
1805,TX,10.0
1806,NC,7.217391304
1807,CA,25.0
1808,SC,11.64285714
1809,FL,5.076923077
1810,WA,20.0
1811,AZ,9.25
1812,MI,15.0
1813,AL,24.16666667
1814,KS,15.0
1815,CA,21.53846154
1816,AZ,7.5
1817,OK,11.33333333
1818,IL,11.33333333
1819,CA,10.0
1820,CA,7.666666667
1821,CA,13.4
1822,IL,5.4
1823,SC,7.428571429
1824,CA,11.42857143
1825,MI,14.375
1826,TX,12.3
1827,MI,15.0
1828,NC,15.71428571
1829,AL,11.4
1830,CA,12.5
1831,MO,15.0
1832,IA,50.0
1833,NM,6.210526316
1834,CO,16.5
1835,IN,8.0
1836,WI,6.0
1837,AZ,11.2
1838,CO,6.25
1839,MI,13.4
1840,GA,13.8
1841,AZ,6.166666667
1842,AZ,5.882352941
1843,NC,12.85714286
1844,MO,10.0
1845,MI,10.16666667
1846,CA,12.0
1847,CO,8.888888889
1848,WI,8.238095238
1849,CA,5.125
1850,TX,18.33333333
1851,FL,10.11111111
1852,MI,23.61111111
1853,CA,11.71428571
1854,LA,5.368421053
1855,TX,8.166666667
1856,CA,16.33333333
1857,FL,25.95454546
1858,WI,10.25
1859,CA,11.16666667
1860,AL,20.0
1861,NE,14.66666667
1862,CA,13.5
1863,TX,3.75
1864,CA,13.33333333
1865,MS,27.5
1866,IA,11.66666667
1867,FL,5.444444444
1868,OR,11.5
1869,OR,18.77777778
1870,NC,11.42307692
1871,OR,11.9
1872,GA,12.5
1873,FL,10.9
1874,VA,8.615384615
1875,IA,14.0
1876,IN,26.25
1877,FL,5.615384615
1878,IL,7.647058824
1879,SC,23.33333333
1880,KS,10.0
1881,GA,14.25
1882,GA,5.75
1883,TN,9.705882353
1884,MS,5.1
1885,CA,9.333333333
1886,LA,11.25
1887,IL,15.0
1888,FL,12.29411765
1889,IL,5.822916667
1890,FL,10.42857143
1891,AZ,41.66666667
1892,CA,18.69230769
1893,WI,15.0
1894,TN,6.181818182
1895,CA,20.0
1896,TX,8.4
1897,CA,27.8
1898,MS,20.0
1899,FL,17.5
1900,GA,11.5
1901,NV,23.57142857
1902,IL,12.0
1903,TN,29.35714286
1904,CA,10.57142857
1905,MN,7.125
1906,AZ,20.0
1907,NC,13.33333333
1908,IL,14.71428571
1909,CA,9.0
1910,TX,8.96
1911,IL,20.0
1912,FL,35.21276596
1913,KY,15.28571429
1914,FL,6.923076923
1915,FL,12.0
1916,TX,15.0
1917,WA,17.5
1918,FL,25.0
1919,WI,9.75
1920,CA,6.5
1921,AZ,11.0
1922,IL,20.0
1923,IL,10.0
1924,CA,11.11764706
1925,CA,20.0
1926,MN,8.793103448
1927,OR,18.0
1928,MI,10.5
1929,FL,12.07692308
1930,CA,7.777777778
1931,CA,10.6
1932,LA,23.0
1933,AZ,25.0
1934,OR,8.2
1935,TX,12.0
1936,TX,13.5
1937,IL,10.5
1938,LA,16.25
1939,IN,9.75
1940,MN,6.666666667
1941,NC,6.857142857
1942,IN,9.037037037
1943,MO,8.85
1944,CA,17.22222222
1945,TN,25.0
1946,HI,10.33333333
1947,MS,16.66666667
1948,MN,5.470588235
1949,IA,5.8
1950,AR,5.764705882
1951,CA,24.75
1952,CA,14.0
1953,TN,3.375
1954,IL,18.33333333
1955,MN,12.41176471
1956,TN,8.25
1957,CA,6.2
1958,SC,10.3125
1959,FL,7.5
1960,CA,11.66666667
1961,TX,10.5
1962,CA,20.0
1963,TN,8.285714286
1964,FL,15.63636364
1965,CA,25.0
1966,MI,15.0
1967,TX,23.33333333
1968,AZ,8.678571429
1969,AR,15.0
1970,CA,9.181818182
1971,GA,12.3
1972,CA,9.857142857
1973,TX,5.866666667
1974,TN,23.0
1975,CA,10.14285714
1976,GA,9.8
1977,FL,6.142857143
1978,FL,7.0
1979,OK,12.0
1980,MS,4.916666667
1981,CA,15.0
1982,GA,22.0
1983,LA,5.25
1984,ID,17.6
1985,CA,10.33333333
1986,TX,25.0
1987,CA,4.785714286
1988,TX,6.944444444
1989,TN,15.83333333
1990,MO,8.272727273
1991,CO,7.826086957
1992,FL,10.0
1993,CA,8.75
1994,TN,11.0
1995,FL,9.4
1996,TN,10.0
1997,CA,12.75
1998,NC,12.5
1999,MI,10.33333333
2000,OR,11.16666667
2001,MN,12.55555556
2002,MN,11.22222222
2003,GA,14.62222222
2004,CA,12.14285714
2005,KY,17.0
2006,AR,12.0
2007,IL,7.954545455
2008,IN,5.157894737
2009,CA,8.25
2010,CO,4.620689655
2011,LA,15.0
2012,CA,25.89655172
2013,MN,9.16
2014,TX,15.0
2015,FL,11.6
2016,CA,14.85714286
2017,GA,3.785714286
2018,TX,13.0
2019,CA,15.0
2020,TN,20.0
2021,MI,9.304347826
2022,MI,20.0
2023,MN,14.08333333
2024,AZ,23.33333333
2025,GA,15.125
2026,FL,15.0
2027,CA,12.66666667
2028,AZ,20.0
2029,IL,8.0
2030,CA,19.0
2031,NC,25.0
2032,TX,14.5
2033,CA,15.0
2034,TX,14.33333333
2035,CA,8.8
2036,MO,8.666666667
2037,CA,15.0
2038,MI,20.0
2039,IA,8.375
2040,CA,11.83333333
2041,CA,25.0
2042,WA,13.1
2043,TX,55.0
2044,MO,5.959565217
2045,GA,11.42857143
2046,CA,12.0
2047,AZ,31.25
2048,AZ,50.0
2049,TX,14.85
2050,OR,19.0
2051,IL,10.66666667
2052,AL,5.0
2053,NM,11.2
2054,CA,10.88888889
2055,AK,20.0
2056,IN,9.733333333
2057,CA,9.15
2058,CA,16.66666667
2059,IN,10.42857143
2060,IL,8.428571429
2061,KS,4.636363636
2062,NV,8.285714286
2063,ID,20.0
2064,MI,25.0
2065,WA,8.826086957
2066,MI,8.333333333
2067,CA,9.4
2068,CA,15.33333333
2069,CA,27.5
2070,FL,5.230769231
2071,NC,50.0
2072,CA,17.5
2073,CA,25.0
2074,MI,8.909090909
2075,AL,5.043478261
2076,FL,11.61538462
2077,IL,9.074074074
2078,TX,10.625
2079,FL,13.16666667
2080,CO,3.923076923
2081,OK,5.764705882
2082,MO,9.666666667
2083,AR,8.181818182
2084,FL,20.0
2085,KS,5.666666667
2086,MI,50.0
2087,IL,26.0
2088,GA,14.0
2089,KY,9.666666667
2090,FL,20.33333333
2091,OR,16.86666667
2092,FL,6.55
2093,GA,10.71428571
2094,KY,20.0
2095,GA,13.33333333
2096,NC,16.6
2097,CA,12.8
2098,GA,14.66666667
2099,FL,15.25
2100,WA,20.0
2101,FL,15.0
2102,KY,9.8
2103,WA,14.375
2104,IN,12.6
2105,MN,9.588235294
2106,IL,9.833333333
2107,MO,14.6
2108,NC,21.33333333
2109,LA,5.25
2110,TX,5.0
2111,CA,8.5
2112,IL,7.0
2113,IL,10.0
2114,GA,25.0
2115,TX,6.5
2116,IA,7.714285714
2117,SC,10.33333333
2118,WA,7.3
2119,TX,9.111111111
2120,TX,24.2
2121,CA,200.0
2122,MI,7.571428571
2123,MS,11.5
2124,FL,5.357142857
2125,GA,9.3
2126,CO,10.6
2127,TX,15.0
2128,IA,9.0
2129,GA,25.83333333
2130,MI,3.457142857
2131,CA,12.66666667
2132,TX,16.72727273
2133,FL,8.411764706
2134,CA,14.625
2135,WA,10.4
2136,WI,20.0
2137,CA,25.0
2138,CO,22.34272727
2139,IN,8.85
2140,MO,14.0
2141,TN,16.0
2142,SD,5.833333333
2143,IA,8.866666667
2144,IL,20.0
2145,TX,10.95652174
2146,CO,13.75
2147,AZ,11.0
2148,LA,10.57142857
2149,CA,15.0
2150,CA,22.66666667
2151,TN,22.2
2152,TX,20.0
2153,TX,9.111111111
2154,TN,12.09090909
2155,WA,10.4
2156,WA,12.0
2157,AL,10.66666667
2158,AL,8.888888889
2159,NC,20.0
2160,MN,40.0
2161,MN,11.0
2162,MI,6.56
2163,MI,15.0
2164,MS,12.375
2165,TX,10.204
2166,MO,5.1875
2167,GA,13.33333333
2168,WA,14.25
2169,TN,12.8
2170,IN,68.0
2171,TX,11.44444444
2172,NC,8.583333333
2173,CA,16.0
2174,MN,28.75
2175,SC,10.33333333
2176,GA,12.33333333
2177,WI,5.5
2178,MI,9.333333333
2179,IN,10.73333333
2180,TX,10.0
2181,CA,50.0
2182,IL,3.941666667
2183,SC,8.555555556
2184,IA,3.0
2185,IL,10.72727273
2186,MI,10.93333333
2187,AR,7.214285714
2188,IN,12.9
2189,WA,32.5
2190,IL,16.5
2191,GA,15.0
2192,NC,23.33333333
2193,MI,27.83333333
2194,CA,32.4
2195,FL,15.0
2196,NC,20.0
2197,FL,9.0
2198,TN,10.6
2199,CO,27.22222222
2200,FL,17.33333333
2201,MO,17.5
2202,AL,25.0
2203,CO,25.0
2204,FL,8.0
2205,CA,12.0
2206,SC,14.53571429
2207,MN,13.0
2208,TN,4.44
2209,WI,8.0
2210,AR,23.75
2211,NV,9.333333333
2212,NC,17.22222222
2213,FL,16.9
2214,KY,13.0
2215,TX,15.0
2216,WI,9.857142857
2217,CA,9.0
2218,IN,15.0
2219,IL,7.5
2220,TX,26.66666667
2221,FL,10.64181818
2222,AZ,10.23529412
2223,WA,17.0
2224,FL,20.71428571
2225,FL,12.0
2226,MN,18.75
2227,TX,23.4
2228,WA,15.0
2229,OK,8.0
2230,IL,10.63636364
2231,SC,26.0
2232,MT,9.72972973
2233,MO,6.111111111
2234,AL,8.571428571
2235,FL,10.0
2236,CO,20.0
2237,KS,7.428571429
2238,MO,8.0
2239,KY,8.0
2240,FL,7.666666667
2241,WI,10.0
2242,TX,18.0
2243,CA,12.45454546
2244,LA,6.083333333
2245,NC,12.75
2246,CA,10.33333333
2247,KS,11.5
2248,NC,20.0
2249,CA,11.90909091
2250,NC,8.25
2251,NC,21.25
2252,CO,12.33333333
2253,IL,11.09090909
2254,TX,19.0
2255,MN,15.0
2256,CA,9.0
2257,NV,7.25
2258,CA,25.0
2259,NM,12.0
2260,IA,11.07142857
2261,SC,18.75
2262,CA,10.0
2263,ID,13.90909091
2264,WA,27.0
2265,SC,20.0
2266,CO,5.666666667
2267,MI,7.666666667
2268,CA,7.652173913
2269,MT,16.66666667
2270,IN,13.75
2271,WI,45.0
2272,NC,12.23076923
2273,FL,2.672
2274,AL,18.0
2275,CA,13.75
2276,TX,20.0
2277,TX,8.166666667
2278,TX,6.916666667
2279,GA,23.0
2280,FL,30.0
2281,TX,22.85714286
2282,OR,20.0
2283,LA,17.27272727
2284,NC,9.117647059
2285,GA,11.8
2286,AL,10.66666667
2287,SC,18.0
2288,OK,2.818181818
2289,MI,11.625
2290,FL,9.235294118
2291,WA,7.631578947
2292,CA,5.307692308
2293,HI,10.0
2294,FL,14.25
2295,CA,26.0
2296,TX,8.0
2297,TN,17.5
2298,GA,6.75
2299,MI,4.619047619
2300,IL,23.33333333
2301,IN,12.30769231
2302,GA,25.0
2303,AZ,12.5
2304,CA,5.8
2305,FL,10.15384615
2306,LA,7.166666667
2307,FL,12.4375
2308,KS,6.416666667
2309,TN,9.666666667
2310,IL,23.625
2311,WA,8.166666667
2312,MO,8.4
2313,IA,10.0
2314,IL,11.0
2315,OK,4.09375
2316,WA,10.18181818
2317,CA,16.0
2318,MI,14.9
2319,TX,12.0
2320,LA,3.365384615
2321,CA,53.0
2322,IL,7.0
2323,MI,16.2
2324,MN,18.33333333
2325,UT,14.16
2326,AR,12.75
2327,GA,11.75
2328,TX,13.0
2329,NJ,11.5
2330,CA,10.25
2331,CA,9.2
2332,GA,17.0
2333,KY,12.5
2334,CA,7.285714286
2335,NM,8.333333333
2336,TX,15.0
2337,OK,15.0
2338,MT,4.933333333
2339,CA,11.16666667
2340,FL,26.25
2341,FL,17.5
2342,CA,18.33333333
2343,NC,10.0
2344,CA,19.1
2345,MI,15.0
2346,CA,25.0
2347,CA,7.7
2348,GA,8.9375
2349,WI,20.0
2350,WI,37.5
2351,NC,12.0
2352,CA,18.0
2353,MS,12.0
2354,SD,5.85
2355,MO,8.666666667
2356,WA,13.4
2357,AZ,8.083333333
2358,SC,11.71428571
2359,SC,6.333333333
2360,IN,9.0
2361,AA,5.217391304
2362,CA,8.866666667
2363,CA,16.57142857
2364,IL,20.0
2365,CA,27.0
2366,CA,6.0
2367,FL,8.285714286
2368,WA,28.69230769
2369,IL,4.840909091
2370,UT,16.75
2371,AZ,12.30769231
2372,CA,20.8
2373,CA,7.75
2374,AL,15.0
2375,LA,11.0
2376,IL,10.16666667
2377,WA,7.684210526
2378,SC,7.631578947
2379,FL,8.833333333
2380,MT,11.33333333
2381,OR,14.1875
2382,MN,11.33333333
2383,TX,15.8
2384,MI,15.0
2385,AZ,17.2
2386,CA,22.5
2387,SC,12.61538462
2388,CA,9.692307692
2389,CA,7.0
2390,MO,10.5
2391,CA,17.5
2392,GA,8.333333333
2393,KY,9.0
2394,TX,6.8
2395,UT,7.5
2396,CA,6.391304348
2397,CA,25.0
2398,MO,15.0
2399,CA,12.28571429
2400,MO,8.666666667
2401,WI,6.6875
2402,MS,15.0
2403,CA,20.0
2404,CA,10.0
2405,HI,18.0
2406,UT,21.45454546
2407,OR,20.0
2408,CO,15.0
2409,CA,9.0
2410,FL,15.0
2411,NV,10.33333333
2412,WA,6.111111111
2413,IN,20.1
2414,MT,6.208333333
2415,MO,4.961538462
2416,TX,13.11111111
2417,NM,13.0
2418,SC,5.714285714
2419,CO,7.722222222
2420,TX,6.25
2421,AR,12.5
2422,AZ,5.647058824
2423,FL,16.66666667
2424,MI,15.0
2425,FL,12.71428571
2426,MI,21.25
2427,IL,9.0
2428,MI,5.647058824
2429,GA,14.0
2430,LA,11.0
2431,MO,13.33333333
2432,FL,10.0
2433,MO,4.211538462
2434,MO,7.333333333
2435,CA,18.83333333
2436,IL,9.714285714
2437,NC,15.0
2438,TX,8.933333333
2439,CA,21.75
2440,CA,18.42857143
2441,KS,12.5
2442,CA,6.8
2443,NC,14.0
2444,AZ,17.5
2445,NC,11.88235294
2446,AZ,11.33333333
2447,OR,10.6
2448,MO,8.0
2449,WA,9.555555556
2450,MO,4.695652174
2451,CA,6.875
2452,WA,8.083333333
2453,CO,22.58333333
2454,MN,15.0
2455,SC,12.77777778
2456,LA,13.5
2457,TN,11.8
2458,CA,25.0
2459,FL,15.0
2460,NC,16.66666667
2461,MO,5.5
2462,SC,15.0
2463,LA,18.11764706
2464,CA,7.454545455
2465,AL,19.0
2466,MN,20.0
2467,GA,10.76470588
2468,TX,7.25
2469,NV,15.625
2470,WI,6.25
2471,IL,4.727272727
2472,OR,10.71428571
2473,TX,8.714285714
2474,UT,11.27272727
2475,CA,8.333333333
2476,MT,13.75
2477,UT,7.909090909
2478,OR,16.71428571
2479,TN,18.75
2480,AZ,9.875
2481,IN,8.130434783
2482,CA,11.1
2483,NC,20.0
2484,IL,14.33333333
2485,CA,40.0
2486,IL,3.03125
2487,MN,16.0
2488,TX,11.66666667
2489,NC,11.75
2490,GA,14.6
2491,FL,7.933333333
2492,MI,15.8
2493,CA,16.66666667
2494,LA,12.6
2495,WA,8.888888889
2496,OK,10.66666667
2497,IL,91.66666667
2498,MO,5.466666667
2499,MI,7.764705882
2500,CA,9.5
2501,MI,7.3
2502,CA,10.0
2503,TX,12.5
2504,CO,20.0
2505,OK,14.0
2506,AZ,8.166666667
2507,AZ,18.5
2508,TX,13.79411765
2509,KS,13.16666667
2510,CA,9.166666667
2511,LA,6.142857143
2512,MI,15.0
2513,ID,11.83333333
2514,CA,13.57142857
2515,GA,15.0
2516,IN,12.5
2517,WA,12.75
2518,AZ,5.333333333
2519,CO,13.42307692
2520,CA,10.4
2521,ID,8.333333333
2522,MD,12.42857143
2523,MI,9.0
2524,CA,14.76470588
2525,ID,17.5
2526,FL,15.0
2527,FL,22.5
2528,FL,20.0
2529,MN,5.1875
2530,CA,15.0
2531,AK,9.275862069
2532,MN,7.578947368
2533,MI,12.33333333
2534,FL,12.5
2535,NV,15.0
2536,WA,9.4
2537,OR,15.44444444
2538,NC,23.0
2539,IA,20.0
2540,MI,6.317073171
2541,MI,24.61538462
2542,CA,20.0
2543,AL,20.0
2544,AL,20.0
2545,TX,12.5
2546,IL,8.090909091
2547,CA,16.16666667
2548,MO,21.05882353
2549,MI,12.0
2550,SD,3.090909091
2551,CA,12.0
2552,CA,10.0
2553,GA,23.0
2554,IL,10.0
2555,CA,7.894736842
2556,ND,3.289473684
2557,MO,3.821428571
2558,TN,5.25
2559,MI,11.66666667
2560,NC,7.933333333
2561,TX,14.47368421
2562,CO,17.14545455
2563,FL,9.2
2564,AP,15.5
2565,SD,9.75
2566,OR,9.888888889
2567,FL,10.8
2568,LA,12.4
2569,TX,8.4
2570,CA,15.7
2571,KS,8.8
2572,CA,15.0
2573,TX,15.0
2574,FL,4.8
2575,ID,25.0
2576,CA,26.0
2577,MO,11.44444444
2578,KS,18.75
2579,SC,8.0
2580,CA,16.5
2581,MI,9.8
2582,CA,14.42857143
2583,OK,34.625
2584,FL,20.0
2585,IL,10.0
2586,CA,12.5
2587,WA,17.0
2588,GA,9.2
2589,CA,10.25
2590,GA,25.0
2591,AL,15.0
2592,WI,5.75
2593,WA,5.8
2594,OR,6.727272727
2595,CA,12.6
2596,WA,4.6
2597,MO,11.83333333
2598,WI,11.0
2599,CA,8.043478261
2600,GA,15.28571429
2601,NC,10.44444444
2602,IL,6.25
2603,OK,10.0
2604,GA,13.0
2605,CA,13.0
2606,LA,10.33333333
2607,CA,10.83333333
2608,OK,15.0
2609,MO,6.2
2610,MI,4.714285714
2611,MI,15.0
2612,AL,6.666666667
2613,CA,12.69230769
2614,IL,13.75
2615,IN,8.8
2616,CA,45.0
2617,KS,6.692307692
2618,IN,13.1
2619,NE,15.0
2620,CA,4.5
2621,CA,4.838709677
2622,TX,5.0
2623,WA,17.71428571
2624,TX,18.2
2625,NC,20.0
2626,CA,9.0
2627,NM,6.25
2628,FL,8.888888889
2629,CA,9.727272727
2630,MI,10.4
2631,TX,25.0
2632,FL,11.66666667
2633,MI,11.0
2634,MI,17.0
2635,MO,17.71428571
2636,KS,15.0
2637,ID,10.33333333
2638,CA,10.9375
2639,CA,25.0
2640,TX,20.0
2641,MO,12.0
2642,KS,14.25
2643,IN,8.111111111
2644,TX,26.16666667
2645,OK,6.045454545
2646,NV,15.0
2647,NC,12.75
2648,CA,16.66666667
2649,CA,6.659166667
2650,CA,9.571428571
2651,TX,7.142857143
2652,OR,13.1
2653,IN,5.411764706
2654,MI,10.4
2655,CA,25.0
2656,CA,8.666666667
2657,WI,50.0
2658,WI,21.0
2659,CA,11.0
2660,AZ,17.42857143
